organization_id;sales_order;date_create;status;code;client_id;tvz_id;cost_price;price_b2b_gross;price_b2c_gross;quantity;
1;2051036123;2022-08-31T21:57:02.333;0;53561;68080;1104;444.174055;585.180323;626.1437;1;
5;2051031003;2022-08-12T18:59:02.565;0;35189;17212;4118;553.9378;694.965622;743.613;1;
7;2051022138;2022-06-27T15:22:03.311;1;20277;15208;4870;923.567346;1064.616722;1140.2066;1;
1;2051023844;2022-07-04T13:07:02.545;0;62008;50410;682;403.846521;544.895897;583.0357;2;
1;2051023873;2022-07-04T14:35:03.950;0;62008;51027;744;403.846521;544.895897;583.0357;2;
13;2051030613;2022-08-10T20:21:02.504;0;50172;12687;7208;186.280445;327.340598;350.2525;1;
5;2051035974;2022-08-31T12:00:04.989;0;66071;38824;3521;826.843771;967.914701;1035.6697;1;
1;2051021729;2022-06-25T16:19:19.346;2;57558;10357;1137;480.169235;621.29405;664.9409;2;
2;2051030538;2022-08-10T14:43:11.412;0;65460;18964;1990;758.291274;899.426866;962.3861;1;
8;2051033639;2022-08-22T14:21:02.603;0;52014;65474;5638;550.693923;691.948062;740.3799;1;
2;2051025457;2022-07-11T05:34:26.104;0;38688;70843;2740;1158.042535;1299.318228;1391.3107;1;
1;2051030768;2022-08-11T17:10:05.660;0;60568;1762;1110;386.183018;527.469488;563.6371;2;
1;2051028444;2022-07-27T13:33:10.784;0;59478;49254;788;441.857;583.165024;623.9883;1;
1;2051021591;2022-06-24T21:19:03.079;0;45178;1794;1048;537.912401;679.220425;727.4475;2;
7;2051023090;2022-06-30T18:20:05.892;0;40837;56294;5057;1516.992074;1658.310875;1776.0496;1;
1;2051024583;2022-07-06T18:03:05.571;0;48342;14461;623;380.384992;521.725347;558.2486;1;
1;2051032158;2022-08-17T12:22:09.417;0;66533;28976;976;612.036607;753.387739;806.1196;1;
1;2051032404;2022-08-18T07:49:02.026;0;56129;910;1118;588.478085;729.839994;774.8663;1;
1;2051023358;2022-07-01T23:03:02.354;0;50006;63858;302;457.91473;599.276639;641.2315;1;
7;2051025636;2022-07-11T20:41:03.259;0;43454;65054;4635;123.439758;264.877106;312.533;1;
1;2051030326;2022-08-09T12:13:02.047;4;20277;14975;851;923.567346;1065.026248;1130.5073;1;
1;2051030859;2022-08-12T07:45:07.415;0;20277;15845;813;923.567346;1065.026248;1130.5073;1;
1;2051018135;2022-06-07T23:43:02.382;0;66035;6025;855;861.890575;1003.371031;1076.6223;40;
7;2051022615;2022-06-29T07:47:29.944;0;43454;35422;4778;123.439758;264.984876;315.7661;1;
5;2051028089;2022-07-24T21:13:03.930;0;47520;57117;3599;855.510591;997.08804;1078.7777;1;
9;2051030368;2022-08-09T16:08:03.894;0;47520;55353;5835;855.510591;997.098817;1069.0784;1;
1;2051032575;2022-08-18T15:36:02.102;0;66586;22771;665;861.578042;1003.166268;1073.3892;1;
1;2051032138;2022-08-17T11:28:01.959;0;65012;60222;527;378.16493;519.796264;677.8733;1;
1;2051032146;2022-08-17T11:49:03.799;0;65012;60222;527;378.16493;519.796264;677.8733;1;
5;2051026078;2022-07-13T14:00:04.028;0;56432;41365;3522;502.919482;644.604701;689.728;1;
1;2051035990;2022-08-31T12:55:04.616;0;64138;58687;125;1131.15392;1272.849916;1337.4257;1;
1;2051027155;2022-07-18T19:30:06.319;0;45038;11527;89;261.396135;403.135239;432.1577;1;
1;2051033953;2022-08-23T13:08:04.057;4;1025;67267;874;889.609019;1031.3589;1094.9432;1;
1;2051032535;2022-08-18T13:27:04.274;4;47816;23319;1522;361.837775;503.598433;538.85;1;
1;2051019150;2022-06-13T11:12:03.199;0;42359;48709;1027;437.276775;579.058987;620.7552;1;
1;2051022559;2022-06-28T21:29:18.273;0;42359;47382;1640;437.276775;579.058987;620.7552;1;
2;2051021366;2022-06-23T17:26:48.859;0;65395;37397;1778;1388.853544;1530.646533;1698.4552;1;
1;2051034365;2022-08-25T09:51:02.270;0;31626;24265;710;293.296055;435.110598;465.5664;1;
14;2051032437;2022-08-18T09:26:06.018;0;6980;21430;7922;1162.816746;1304.66362;1384.8445;1;
15;2051020910;2022-06-21T22:22:03.818;0;48964;52266;8325;537.98784;679.856268;727.4475;2;
1;2051029708;2022-08-05T10:03:02.959;4;65012;27392;1469;378.16493;520.076466;677.8733;1;
14;2051035143;2022-08-28T10:30:02.819;0;2531;42287;7884;846.091493;988.056914;1057.2237;1;
1;2051029643;2022-08-04T19:02:03.771;0;58472;42843;373;439.184304;581.149725;621.8329;6;
1;2051030001;2022-08-07T12:24:02.851;0;58472;30442;747;439.184304;581.149725;621.8329;4;
5;2051028379;2022-07-26T22:03:02.545;0;2531;58023;3443;846.091493;988.14313;1058.3014;1;
13;2051032319;2022-08-17T20:07:06.478;2;20277;7929;7637;923.567346;1065.618983;1140.2066;1;
13;2051031636;2022-08-15T20:46:02.834;0;43837;52708;7201;1162.816746;1304.900714;1398.8546;1;
1;2051018227;2022-06-08T12:29:03.439;0;20248;51071;832;551.836285;693.920253;743.613;1;
2;2051029174;2022-08-02T11:36:16.687;2;39379;34032;2577;415.88443;557.989952;597.0458;1;
2;2051029181;2022-08-02T11:57:10.939;0;39379;13221;2577;415.88443;557.989952;597.0458;1;
2;2051032978;2022-08-20T00:04:02.676;4;20287;16994;1926;644.874126;787.001202;838.4506;1;
13;2051025913;2022-07-12T21:15:03.250;0;41947;55652;7209;399.147749;541.361041;579.8026;1;
1;2051026219;2022-07-14T01:34:02.246;0;41947;33387;1176;399.147749;541.361041;579.8026;1;
1;2051026805;2022-07-17T11:31:02.809;0;41947;26166;598;399.147749;541.361041;579.8026;1;
1;2051017503;2022-06-04T16:49:03.210;0;40697;71592;958;663.302796;805.516088;864.3154;1;
1;2051021299;2022-06-23T13:31:22.807;0;65528;69131;362;320.066123;462.300969;494.6643;2;
1;2051032679;2022-08-19T00:49:02.810;0;20248;23577;716;551.836285;694.081908;737.1468;1;
13;2051023927;2022-07-04T17:24:02.779;0;49700;20868;7076;425.788493;568.05567;607.8228;1;
1;2051030484;2022-08-10T11:06:02.745;0;64549;25125;1116;1510.773745;1653.040922;1748.0294;1;
1;2051017009;2022-06-01T15:54:02.897;0;48698;27839;147;470.254395;612.532349;658.4747;1;
2;2051035665;2022-08-30T10:43:03.423;2;61913;15114;2444;1153.440756;1295.740264;1374.0675;1;
2;2051022439;2022-06-28T15:24:06.896;0;52015;16782;2279;590.924464;733.234749;792.1095;1;
5;2051020679;2022-06-21T11:03:03.212;0;44210;9181;3341;515.323809;657.698756;703.7381;2;
8;2051023980;2022-07-04T20:20:04.422;0;66061;50116;5507;1371.771999;1514.179277;1613.3169;1;
5;2051026041;2022-07-13T12:10:03.788;0;55376;19673;3863;2532.638108;2675.045386;2850.5165;1;
1;2051026950;2022-07-18T07:41:08.404;0;65012;60130;1249;378.16493;520.582985;678.951;1;
8;2051033547;2022-08-22T11:06:11.122;0;6996;9317;5643;1606.613606;1749.117877;1864.421;1;
15;2051026900;2022-07-17T20:23:03.558;0;43307;34874;8265;978.896464;1121.411512;1189.7808;1;
7;2051026007;2022-07-13T10:21:04.781;1;60116;8027;4555;242.493277;385.040656;412.7591;1;
1;2051030941;2022-08-12T13:03:02.505;0;61396;29413;322;921.573601;1064.12098;1129.4296;1;
14;2051026641;2022-07-16T11:58:02.351;0;46980;53523;7925;386.700314;529.290801;566.8702;1;
5;2051027558;2022-07-20T19:22:01.961;0;40088;19805;3603;522.533622;665.134886;712.3597;1;
1;2051020498;2022-06-20T13:34:02.620;0;45969;61792;35;1125.431333;1268.064928;1356.8243;2;
2;2051018364;2022-06-08T21:24:02.200;0;47430;24610;2285;538.95777;681.602142;730.6806;1;
2;2051018365;2022-06-08T21:24:02.436;0;47430;24610;2285;538.95777;681.602142;730.6806;1;
2;2051018372;2022-06-08T21:46:02.686;0;47430;24610;2285;538.95777;681.602142;730.6806;1;
13;2051029141;2022-08-02T09:35:05.564;0;42814;52896;7544;1567.568535;1710.223684;1829.9346;1;
5;2051029763;2022-08-05T14:04:02.915;4;43020;41149;3871;459.488172;602.186429;645.5423;1;
2;2051029116;2022-08-01T22:22:03.381;0;42783;5909;1875;760.74843;903.457464;956.9976;1;
1;2051028911;2022-07-31T14:36:02.261;0;41947;29245;1183;399.147749;541.86756;579.8026;1;
2;2051022481;2022-06-28T17:15:33.271;0;812;69666;2506;823.276584;966.007172;1034.592;1;
1;2051031087;2022-08-13T10:53:06.616;0;57869;14005;213;583.445226;726.186591;777.0217;3;
1;2051019575;2022-06-15T12:02:03.355;0;47816;67727;255;361.837775;504.600694;539.9277;2;
4;2051033869;2022-08-23T09:54:12.086;0;65314;12100;2858;411.131773;553.927023;593.8127;1;
1;2051032032;2022-08-17T01:10:03.731;0;44452;31290;1051;611.562419;754.39;807.1973;1;
9;2061089185;2022-08-23T18:40:45.338;3;37336;73639;5893;1158.020981;1300.880893;1394.5438;1;
1;2051032063;2022-08-17T08:12:02.542;0;57869;6430;476;583.445226;726.315915;771.6332;1;
1;2051032647;2022-08-18T20:46:02.542;0;57869;63147;1128;583.445226;726.315915;771.6332;2;
1;2051027020;2022-07-18T12:15:04.054;0;44115;3603;1225;687.518715;830.400181;946.2206;1;
2;2051034350;2022-08-25T08:14:08.329;0;40088;1383;2486;522.533622;665.436642;696.1942;1;
1;2051018118;2022-06-07T21:57:03.157;0;2354;26207;873;922.672855;1065.672868;1145.5951;2;
2;2051029361;2022-08-03T10:46:08.715;4;61533;52839;2671;711.077237;854.098804;913.8896;1;
1;2051028371;2022-07-26T21:20:02.431;0;48307;1973;918;665.231879;808.275;866.4708;1;
1;2051021064;2022-06-22T14:00:08.236;0;64549;26025;191;1510.773745;1653.816866;1769.5834;3;
1;2051024213;2022-07-05T16:08:05.658;0;64549;59877;191;1510.773745;1653.816866;1769.5834;1;
1;2051026400;2022-07-14T17:13:02.189;0;64549;23096;363;1510.773745;1653.816866;1769.5834;1;
1;2051021782;2022-06-25T22:11:22.679;0;14168;32057;289;251.373525;394.448977;422.4584;2;
1;2051022395;2022-06-28T13:00:04.526;1;14168;67275;839;251.373525;394.448977;422.4584;2;
5;2051021962;2022-06-26T21:23:17.565;0;65637;54361;3652;1694.327609;1837.424615;1967.8802;1;
5;2051034031;2022-08-23T16:25:02.946;0;45896;7713;3768;192.272457;335.391017;358.8741;1;
1;2051022156;2022-06-27T16:40:07.540;1;37086;67795;363;1833.210808;1976.329368;2275.0247;1;
2;2051023008;2022-06-30T13:10:20.138;0;65490;39348;2039;747.38495;890.535841;953.7645;1;
1;2051018550;2022-06-09T16:41:02.186;0;12242;43050;161;964.703155;1107.864823;1187.6254;1;
5;2051018945;2022-06-11T18:40:08.321;0;53817;53743;3691;448.3232;591.527976;669.2517;1;
5;2051024538;2022-07-06T15:32:03.920;0;40864;54979;4035;610.754144;753.991251;808.275;1;
1;2051034638;2022-08-26T08:49:05.748;0;58380;16051;319;222.340287;365.609725;391.2051;4;
1;2051034769;2022-08-26T15:22:02.876;0;58380;28672;773;222.340287;365.609725;391.2051;2;
5;2051018911;2022-06-11T14:22:02.977;2;50321;40345;3388;819.709397;962.989612;1031.3589;2;
15;2051022278;2022-06-28T06:09:14.575;0;20257;34054;8615;799.394752;942.739629;1008.7272;1;
1;2051021247;2022-06-23T09:59:03.571;0;66035;67238;720;861.890575;1005.246229;1076.6223;6;
1;2051023596;2022-07-03T10:47:03.805;0;46606;16170;1497;395.483569;538.85;577.6472;1;
1;2051032284;2022-08-17T18:18:03.254;0;39923;63115;1437;556.567388;699.96615;743.613;1;
13;2051028015;2022-07-24T10:50:02.171;0;39812;21281;7605;1107.369081;1250.77862;1339.5811;1;
13;2051022296;2022-06-28T08:32:12.952;0;55783;35510;7329;244.993541;388.413857;415.9922;1;
2;2051033735;2022-08-22T18:52:02.570;0;44040;54880;2527;463.723533;607.197734;634.7653;1;
5;2051028609;2022-07-28T15:39:02.144;0;12640;41341;3375;1051.94297;1195.427948;1280.3076;1;
5;2051022406;2022-06-28T13:22:08.505;0;56348;54510;3954;786.149819;929.645574;994.7171;1;
5;2051029899;2022-08-06T13:45:02.407;4;41646;13891;4106;463.809749;607.337835;649.8531;1;
1;2051023044;2022-06-30T15:06:03.436;0;49014;27265;632;469.209026;612.812551;656.3193;2;
1;2051026954;2022-07-18T08:02:06.605;0;49014;27162;486;469.209026;612.812551;656.3193;1;
2;2051027735;2022-07-21T14:44:02.565;0;44040;36946;2142;463.723533;607.337835;649.8531;3;
1;2051024747;2022-07-07T10:10:04.831;0;60823;49698;666;91.6045;235.240356;252.1818;1;
7;2051021046;2022-06-22T12:48:07.211;0;1391;53240;4859;539.572059;683.251023;731.7583;2;
1;2051033566;2022-08-22T12:00:03.650;0;57869;4586;832;583.445226;727.199629;778.0994;2;
5;2051024599;2022-07-06T19:20:04.128;0;36972;37246;4103;292.59555;436.36073;511.9075;1;
2;2051017286;2022-06-03T11:15:02.055;0;3589;56314;2686;829.484136;973.249316;1044.2913;1;
1;2051027428;2022-07-20T12:14:01.985;0;1025;62619;640;889.609019;1033.384976;1105.7202;1;
1;2051019384;2022-06-14T14:58:02.984;0;47816;2432;493;361.837775;505.613732;541.0054;1;
2;2051032567;2022-08-18T15:04:03.815;0;6980;12912;2545;1162.816746;1306.592703;1423.6417;1;
1;2051018259;2022-06-08T14:19:03.412;0;55783;5570;914;244.993541;388.780275;415.9922;1;
1;2051020379;2022-06-19T21:30:02.947;1;56124;2152;344;155.070253;298.856987;320.0769;1;
1;2051020480;2022-06-20T12:39:04.501;0;56124;59172;1255;155.070253;298.856987;320.0769;1;
13;2051020834;2022-06-21T17:47:03.999;0;48264;21181;7289;704.481713;848.268447;908.5011;1;
8;2051021186;2022-06-22T22:05:09.415;0;50307;34888;5368;773.917924;917.726212;982.8624;2;
15;2051029835;2022-08-05T20:24:02.858;1;14820;49655;8227;884.543829;1028.352117;1100.3317;1;
2;2051032634;2022-08-18T20:03:01.689;0;42379;7839;2639;832.84656;976.665625;1042.1359;1;
2;2051035511;2022-08-29T16:40:03.764;0;42379;69745;2514;832.84656;976.730287;1042.1359;1;
1;2051029868;2022-08-06T10:30:02.401;0;59474;6871;47;380.837626;524.753684;561.4817;1;
8;2051030271;2022-08-09T07:53:06.195;2;59474;20918;5558;380.837626;524.753684;561.4817;1;
1;2051021845;2022-06-26T11:14:02.333;0;61097;3593;587;478.520354;622.447189;666.0186;1;
5;2051019427;2022-06-14T17:41:04.159;1;42378;56411;3476;609.676444;753.689495;807.1973;1;
5;2051017174;2022-06-02T14:12:08.058;0;56772;13062;4031;395.321914;539.356519;578.7249;1;
1;2051022705;2022-06-29T13:09:05.203;1;62008;51022;805;403.846521;547.913457;586.2688;3;
1;2051022949;2022-06-30T09:57:04.497;0;62008;50373;773;403.846521;547.913457;586.2688;2;
1;2051029101;2022-08-01T20:03:04.451;3;49684;29353;1611;736.704943;880.825764;942.9875;1;
15;2051028879;2022-07-31T09:44:02.541;1;59758;52244;8354;1180.911329;1325.053704;1406.3985;3;
1;2051034372;2022-08-25T10:01:05.510;0;1181;28076;434;342.38529;486.570773;521.6068;2;
1;2051017640;2022-06-05T14:04:02.681;0;41947;69457;689;399.147749;543.365563;583.0357;1;
1;2051020341;2022-06-19T17:02:03.278;0;59764;61713;488;1535.7225;1680.004976;1797.6036;1;
1;2051020431;2022-06-20T10:05:03.279;0;59764;24224;216;1535.7225;1680.004976;1797.6036;1;
1;2051020851;2022-06-21T19:04:08.050;3;43837;6276;639;1162.816746;1307.131553;1399.9323;1;
1;2051021521;2022-06-24T15:41:04.707;3;43837;12259;134;1162.816746;1307.131553;1399.9323;4;
13;2051029630;2022-08-04T17:36:02.489;0;66678;21071;7239;1166.588696;1310.903503;1397.7769;1;
1;2051026066;2022-07-13T13:16:04.329;0;45178;23570;347;537.912401;682.237985;730.6806;2;
1;2051018953;2022-06-11T20:56:02.756;0;45382;58759;379;655.187715;799.524076;857.8492;2;
1;2051031959;2022-08-16T19:16:02.925;0;20247;27404;957;776.202648;920.582117;985.0178;11;
13;2051034404;2022-08-25T11:59:02.272;0;61913;41775;7172;1153.440756;1297.895664;1383.7668;1;
1;2051017499;2022-06-04T16:06:07.704;0;39379;62383;652;415.88443;560.447108;601.3566;1;
5;2051024394;2022-07-06T10:03:04.241;2;19754;41163;3111;346.987069;491.571301;526.9953;1;
1;2051029035;2022-08-01T12:42:02.608;0;47378;3129;129;419.828812;564.520814;617.5221;1;
13;2051023484;2022-07-02T17:43:04.268;1;65844;53938;7056;870.555283;1015.258062;1086.3216;2;
1;2051019750;2022-06-16T12:09:02.541;0;40697;3332;1660;663.302796;808.027129;865.3931;2;
1;2051022051;2022-06-27T10:49:03.206;0;48704;3270;767;527.825129;672.560239;720.9813;1;
5;2051017973;2022-06-07T11:57:04.740;0;43837;17677;3330;1162.816746;1307.584187;1394.5438;1;
2;2051018133;2022-06-07T23:22:02.898;0;43837;11159;2533;1162.816746;1307.584187;1394.5438;1;
2;2051018180;2022-06-08T09:44:07.486;0;43837;16691;2329;1162.816746;1307.584187;1394.5438;1;
1;2051017967;2022-06-07T11:34:05.918;0;47816;23801;1100;361.837775;506.615993;542.0831;1;
1;2051018061;2022-06-07T17:36:02.561;0;47816;23801;1100;361.837775;506.615993;542.0831;1;
2;2051024750;2022-07-07T10:21:02.548;0;47816;16947;1907;361.837775;506.615993;542.0831;1;
7;2051027278;2022-07-19T13:48:03.250;0;48261;12032;4537;1431.379586;1576.211689;1680.1343;1;
1;2051028297;2022-07-26T12:28:01.681;0;48349;66599;897;1340.389375;1485.232255;1590.6852;1;
2;2051035490;2022-08-29T15:47:02.792;0;51599;36212;2421;120.109665;264.974099;345.9417;1;
7;2051019868;2022-06-16T22:26:02.490;0;53151;54865;4712;293.446933;438.332921;556.0932;1;
5;2051018835;2022-06-10T23:22:03.922;0;10052;18977;4013;437.309106;582.216648;631.5322;3;
5;2051022938;2022-06-30T09:24:09.382;0;65882;58861;4049;1112.886905;1257.816001;1335.2703;1;
1;2051027765;2022-07-21T17:26:02.437;0;58380;6697;1387;222.340287;367.28016;393.3605;2;
1;2051021121;2022-06-22T17:56:42.064;0;59485;1653;1046;857.267242;1002.228669;1073.3892;1;
9;2051024886;2022-07-07T18:12:06.794;0;45883;35241;5924;132.966626;277.981938;297.4452;1;
13;2051030766;2022-08-11T17:10:02.442;0;45883;20654;7026;132.966626;277.981938;297.4452;1;
2;2051028072;2022-07-24T17:59:02.287;1;9325;15138;2622;1579.2960664;1724.330777;1829.9346;1;
7;2051029522;2022-08-04T08:55:02.048;0;40584;15283;4863;525.755945;670.792811;717.7482;1;
1;2051027393;2022-07-20T10:03:07.767;0;40145;14648;432;476.828365;621.865231;666.0186;2;
1;2051027336;2022-07-19T21:19:02.416;0;55903;23719;921;452.116704;597.15357;640.1538;1;
14;2051035773;2022-08-30T16:40:02.845;0;64549;21645;7853;1510.773745;1655.832165;1771.7388;1;
2;2051022900;2022-06-30T05:44:37.854;0;20277;7124;2233;923.567346;1068.636543;1143.4397;1;
5;2051031652;2022-08-15T21:39:04.470;0;20277;65938;3655;923.567346;1068.636543;1143.4397;1;
4;2051031160;2022-08-13T16:40:03.462;0;45814;55497;2861;729.161043;874.241017;935.4436;1;
1;2051035682;2022-08-30T11:48:03.225;0;36746;27974;1476;1057.590118;1202.680869;1358.9797;6;
1;2051024232;2022-07-05T17:36:02.744;0;50174;12258;1531;129.324;274.447082;294.2121;1;
8;2051027586;2022-07-20T21:20:01.992;0;60511;11879;5650;408.836272;553.959354;592.735;2;
2;2051020401;2022-06-20T06:35:26.755;0;55903;37021;1944;452.116704;597.272117;639.0761;1;
5;2051017777;2022-06-06T11:19:02.105;0;41157;37288;3668;483.262234;628.493086;672.4848;1;
5;2051018083;2022-06-07T19:58:02.781;0;41157;65768;3113;483.262234;628.493086;672.4848;1;
5;2051018318;2022-06-08T17:47:03.161;0;41157;41250;3156;483.262234;628.493086;672.4848;1;
13;2051027444;2022-07-20T13:08:04.009;0;62120;35619;6767;352.19236;497.552536;532.3838;20;
1;2051032847;2022-08-19T14:41:04.083;0;20247;14168;571;776.202648;921.584378;986.0955;2;
1;2051035294;2022-08-28T21:02:07.175;0;50321;30303;752;819.709397;965.101904;1034.592;2;
7;2051029463;2022-08-03T19:45:01.950;0;67075;35450;4797;491.129444;636.543505;681.1064;1;
1;2051035898;2022-08-31T08:02:03.675;0;41157;52069;476;483.262234;628.697849;668.174;1;
1;2051024874;2022-07-07T16:23:10.247;0;48192;27834;1092;808.522871;954.044702;1022.7373;3;
1;2051017371;2022-06-03T19:32:06.663;0;14691;61851;1098;309.461555;454.983386;488.1981;2;
1;2051019706;2022-06-16T08:53:03.760;0;476;70452;910;320.798959;466.331567;498.9751;4;
1;2051021006;2022-06-22T11:28:04.571;0;45954;25805;385;1319.1048;1464.648185;1569.1312;1;
1;2051031664;2022-08-15T22:11:03.148;0;41610;28827;695;711.971728;857.536667;919.2781;1;
1;2051034435;2022-08-25T13:15:07.611;0;36972;34218;843;292.59555;438.160489;469.8772;1;
2;2051033892;2022-08-23T10:48:09.711;0;54127;16927;2739;1159.960841;1305.52578;1364.3682;1;
2;2051033644;2022-08-22T14:32:04.997;0;54127;52999;2492;1159.960841;1305.536557;1364.3682;1;
13;2051035029;2022-08-27T17:57:02.544;0;64090;41702;7236;720.593328;866.190598;926.822;1;
5;2051035392;2022-08-29T09:30:05.565;0;64090;39360;4223;720.593328;866.190598;926.822;1;
1;2051035955;2022-08-31T11:16:09.213;3;64090;928;933;720.593328;866.190598;926.822;2;
1;2051022686;2022-06-29T12:14:02.146;1;45305;57568;903;498.770337;644.410715;690.8057;2;
1;2051022327;2022-06-28T10:22:10.400;0;43202;47743;359;978.292952;1123.944107;1204.8686;1;
2;2051022466;2022-06-28T16:30:04.179;0;40052;8889;2558;257.376314;403.081354;432.1577;1;
1;2051035585;2022-08-29T19:56:02.071;0;57869;47048;1224;583.445226;729.214928;780.2548;1;
2;2051030813;2022-08-11T21:27:02.010;0;54548;38801;1778;477.625863;623.44945;660.6301;1;
9;2051025664;2022-07-11T22:53:03.434;0;56762;35790;6211;356.115188;502.121984;537.7723;2;
5;2051025091;2022-07-08T13:28:04.485;1;53959;9034;3821;69.123678;215.152028;251.1041;2;
5;2051024893;2022-07-07T19:18:03.226;0;60029;21784;3869;945.724858;1091.753208;1163.916;2;
15;2051030350;2022-08-09T14:43:02.332;0;46094;1517;8566;113.395594;259.488606;281.2797;1;
15;2061089153;2022-08-05T19:02:00.945;4;65535;72547;8226;288.996032;435.110598;465.5664;1;
15;2061089161;2022-08-09T18:46:54.702;4;65535;71925;8226;288.996032;435.110598;465.5664;2;
1;2051020898;2022-06-21T21:27:04.540;0;1177;48278;190;499.481619;645.617739;690.8057;1;
1;2051021278;2022-06-23T11:42:03.441;0;1177;9686;1410;499.481619;645.617739;690.8057;1;
1;2051019925;2022-06-17T11:07:04.268;0;35486;9502;471;309.677095;455.834769;488.1981;1;
1;2051020601;2022-06-20T21:24:08.210;0;35486;34741;559;309.677095;455.834769;488.1981;1;
7;2051024743;2022-07-07T09:48:03.609;0;44950;53601;4826;413.793692;559.962143;600.2789;1;
1;2051024422;2022-07-06T10:58:05.440;0;58001;46214;1018;947.955697;1094.145702;1171.4599;2;
1;2051025407;2022-07-10T16:21:03.925;0;58001;15946;50;947.955697;1094.145702;1171.4599;2;
1;2051029401;2022-08-03T13:18:03.012;0;58001;34503;752;947.955697;1094.145702;1171.4599;1;
1;2051018098;2022-06-07T20:52:02.914;0;42359;3082;718;437.276775;583.46678;627.2214;5;
1;2051032053;2022-08-17T07:39:06.434;0;59363;63196;1037;419.785704;566.040371;605.6674;1;
15;2051033190;2022-08-20T21:40:02.175;0;64880;52153;8600;620.809085;767.10686;822.2851;1;
1;2051017991;2022-06-07T12:41:04.849;0;61241;12357;820;146.955172;293.274501;314.6884;2;
1;2051032811;2022-08-19T13:13:03.639;0;65011;67342;788;93.393482;239.712811;256.4926;1;
1;2051020088;2022-06-17T23:26:02.571;0;61106;68822;422;1615.515408;1761.953284;1887.0527;4;
2;2051023795;2022-07-04T10:00:03.268;0;13291;65103;1903;1580.0536895;1726.518508;1832.09;1;
1;2051029882;2022-08-06T11:14:07.378;0;55607;70591;9;193.932115;340.434653;364.2626;1;
1;2051023620;2022-07-03T12:26:06.319;1;61151;61049;1168;1500.212285;1646.768708;1762.0395;1;
1;2051024699;2022-07-07T03:44:02.823;0;61151;68842;1302;1500.212285;1646.768708;1762.0395;2;
1;2051024982;2022-07-08T07:29:03.233;0;61151;6298;1000;1500.212285;1646.768708;1762.0395;1;
1;2051033790;2022-08-22T22:30:02.431;0;2302;24421;598;1042.448433;1189.069518;1250.132;1;
5;2051032253;2022-08-17T16:30:05.403;0;812;71176;3478;823.276584;969.93;1037.8251;1;
1;2051032569;2022-08-18T15:04:04.438;0;53818;22529;339;639.93826;786.624007;841.6837;1;
5;2051033497;2022-08-22T09:06:08.664;0;60247;19628;3709;936.014781;1082.732859;1158.5275;1;
1;2051035260;2022-08-28T19:25:05.251;0;60911;24692;1315;1730.699984;1877.418062;2008.8328;1;
1;2051023000;2022-06-30T12:46:24.960;0;48704;68611;946;527.825129;674.564761;723.1367;2;
1;2051023031;2022-06-30T14:22:21.927;0;52013;5795;764;408.189652;554.961615;593.8127;1;
5;2051023500;2022-07-02T19:21:02.047;0;43819;39952;3928;1187.108104;1333.912398;1422.564;1;
7;2051026103;2022-07-13T15:59:03.463;0;46149;13695;4928;53.443143;200.279768;240.3271;1;
2;2051033991;2022-08-23T15:08:03.989;0;43538;16810;1719;397.854509;544.755796;583.0357;1;
5;2051034215;2022-08-24T16:15:01.898;4;65157;17896;3777;1214.78344;1361.727835;1457.0504;1;
5;2051034222;2022-08-24T16:36:03.610;0;65157;17896;3777;1214.78344;1361.727835;1457.0504;1;
1;2051023225;2022-07-01T12:33:03.474;0;40697;44944;1500;663.302796;810.290299;868.6262;6;
5;2051024911;2022-07-07T20:12:03.728;0;40697;18548;4121;663.302796;810.290299;868.6262;1;
5;2051032210;2022-08-17T14:41:04.098;4;40697;20548;3482;663.302796;810.290299;868.6262;1;
5;2051033629;2022-08-22T14:10:04.870;0;40697;21401;3529;663.302796;810.290299;868.6262;1;
1;2051034850;2022-08-26T21:39:02.954;0;40697;67081;851;663.302796;810.290299;868.6262;1;
5;2051035208;2022-08-28T15:42:04.255;0;2531;54425;3550;846.091493;993.10055;1062.6122;2;
1;2051028794;2022-07-30T09:10:02.275;0;9325;44537;735;1579.2960664;1726.335299;1847.1778;1;
5;2051022763;2022-06-29T15:58:15.053;0;66560;40617;4004;1173.636854;1320.689019;1407.4762;2;
1;2051023145;2022-06-30T23:47:02.025;0;61396;68742;464;921.573601;1068.64732;1144.5174;1;
1;2051024771;2022-07-07T11:05:10.473;1;62008;51009;805;403.846521;550.931017;589.5019;2;
1;2051024923;2022-07-07T20:44:03.711;0;62008;4983;552;403.846521;550.931017;589.5019;1;
1;2051025574;2022-07-11T15:58:15.802;1;62008;51008;744;403.846521;550.931017;589.5019;2;
1;2051025859;2022-07-12T17:47:04.881;0;62008;50894;686;403.846521;550.931017;589.5019;2;
1;2051026824;2022-07-17T12:37:01.916;1;62008;11973;744;403.846521;550.931017;589.5019;2;
1;2051025657;2022-07-11T22:31:02.837;0;36972;49028;1434;292.59555;439.7016;490.3535;1;
8;2051024968;2022-07-08T00:56:03.230;0;52065;69780;5643;1175.66293;1322.801311;1410.7093;1;
5;2051029529;2022-08-04T09:16:02.577;4;52065;1140;4117;1175.66293;1322.801311;1413.9424;1;
15;2051029695;2022-08-05T08:47:02.096;0;52065;49747;8205;1175.66293;1322.801311;1404.2431;2;
2;2051028735;2022-07-29T14:29:02.993;0;1177;36864;1695;499.481619;646.62;691.8834;1;
